	text	created_at	id	user_screen_name	user_location	user_time_zone	coordinates	retweeted	in_reply_to_status_id	"in_reply_to_user_id""With Genetically Modified Crops"	" We Can Reclaim Unfarmable Fields the Size of France https://t.co/KInAnuqKe7 #sustainability #science #GMOs"""	4/26/17 17:21	8.57283E+17	TheHappyTalent	Unnamed: 14	Unnamed: 15	Unnamed: 16	FALSERT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10	2017-04-26 19:11:03	857311075058032640	ALHANOOFAK5	saudi,Alshrgya	Unnamed: 22	Unnamed: 23	False	Unnamed: 25	Unnamed: 26
2479	"General Mills To Label US Products With Genetically Modified Ingredients #Patty Mills  
"	2017-04-26 04:00:54	857082029376245761	scienceLeMagazi		Casablanca		False																			
2480	"I could write 8 pages on something I love like GMOs or whales  how can I go all summer without these random talks 
"	2017-04-26 04:00:40	857081971230388224	mlukey12				False																			
2481	"FrankenSwine Genetic Scientists Create HumanPig GMO 
"	2017-04-26 04:00:24	857081904075550726	joinwakeupworld	World Citizens	Sydney		False																			
2482	"RT @kmec1051fm Police Misconduct amp Mass Incarceration War amp Weapons Fossil Fuel amp Chemicals Animal #Agriculture amp GMO are Destroying Ou
"	2017-04-26 04:00:19	857081881556172800	joeking707	northern california			False																			
2483	"RT @darren_dazmav Imagine a world with no war no chemtrails no fluoride no GMOS no politicians screwing us at every opportunitywh
"	2017-04-26 04:00:17	857081875453452288	MolotovGirl	iceburg, floating aimlessly	Mountain Time (US & Canada)		False																			
2484	"RT @the_bigcarrot Join @RachelsNews and her amazing community to say YES to BillC291 and GMO labelling 
"	2017-04-26 03:58:57	857081538059620352	Lulurealfood	Toronto Ontario Canada	Quito		False																			
2485	"via @NatGeo #Roundup Linked 2 Billion in Health Care Costs 

#GMO 
"	2017-04-26 03:58:41	857081471403790337	FarmFairyCrafts	Austin, Texas	Central Time (US & Canada)		False																			
2486	"RT @NonGMOToronto Our featured speakers @ #FARM2FORKTO #Torontos ONLY #GMOfree #organic #food #Festival May 20 @ Christie Pits Park 
"	2017-04-26 03:58:18	857081374293065729	Lulurealfood	Toronto Ontario Canada	Quito		False																			
2487	"If youve had GMO happiness to hide real pain once you run out everythings gonna hurt 10xs worse
"	2017-04-26 03:58:03	857081313869934592	emmabvsed	popeyes			False																			
2488	"also makes me question if theyre starting to only invite guests that have similarsupporting views on each subject to talk gmo panel
"	2017-04-26 03:57:06	857081072839933952	rubberduckkie		America/Vancouver		False	8.57080410928e+17	547308752.0																	
2489	"RT @VirginiaInCal Dont be tricked by #Campbells into buying unlabeled GMOs 
BOYCOTT all Campbells products like #TomatoSoup 4 blocking
"	2017-04-26 03:56:43	857080977386074112	annika1061	Houston, TX			False																			
2490	"RT @tephadoll If it doesnt say vegan  non gmo I aint buying it 
I want to be a gluten free non gmo raw vegan someday but for now I
"	2017-04-26 03:56:40	857080966422179843	adrienne1023				False																			
2491	"All loaded up for the first trip of #pastureraised #nonGMO fed #broilers of the year is all loaded and ready for 
"	2017-04-26 03:56:30	857080922100965376	WalnutHillFarms	Sharpsville, PA USA			False																			
2492	"
Trump is pushing GMO food by an executive order All for profit
"	2017-04-26 03:56:12	857080848738398208	iconcollector2	Pittsburgh, PA	Atlantic Time (Canada)		False																			
2493	"RT @GiveawayBandit @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFee
"	2017-04-26 03:56:09	857080835534499840	TheItMom	#VowToStandOut	Pacific Time (US & Canada)		False																			
2494	"@POTUS @SecretarySonny @USDA well I hope he can start by getting rid of all GMO products and chlorinated water I know the FDA is  corrupt
"	2017-04-26 03:55:11	857080593665884160	HollywoodNTrump	Georgia, USA	Pacific Time (US & Canada)		False	8.56863322494e+17	8.22215679726e+17																	
2495	"@hirangi_xoxo at least its cage free non gmo gluten free organic
"	2017-04-26 03:54:02	857080304233848833	iwonaaa97	Chicago, IL			False	8.57080080203e+17	1072297850.0																	
2496	"RT @UNL_CropWatch Rebecca Rupp shares some interesting talking points Im ProGMO and Heres Why  via @NatGeo 
"	2017-04-26 03:53:54	857080268045340672	woodriverffa	Nebraska	Central Time (US & Canada)		False																			
2497	"RT @modestproposal1 Pretty extraordinary comments by Jeremy Grantham GMO def inching closer and closer to embracing Hell scenario 
"	2017-04-26 03:53:32	857080177444212736	AlphaScrutiny		Pacific Time (US & Canada)		False																			
2498	"RT @truthaboutbigc Monsanto Corruption and the Cancer Causing Dangers of GMO Foods video  
#Monsanto #GMO #food
"	2017-04-26 03:53:10	857080085576331267	RaulAlzaga	San Juan, PUERTO RICO	Quito		False																			
2499	"RT @FatimahBuhaimed #__2
genetic engineering 
"	2017-04-26 19:29:44	857315777703227392	Aminaazizk				False																			
2500	"@JonEntine talks about the Genetic Literacy Project @GeneticLiteracy its origins and its detractors 
"	2017-04-26 19:29:42	857315770753220608	Rich_Lev	Washington, DC	Eastern Time (US & Canada)		False																			
2501	"The latest GMO #noGMO #labelGMO Roundup  #gmo
"	2017-04-26 19:29:41	857315767758540800	iHeartGMO		Central Time (US & Canada)		False																			
2502	"RT @LatifahAB_ #__2 genetically modified plants 
"	2017-04-26 19:29:38	857315752612855808	eter2517				False																			
2503	"RT @LatifahAB_ #__2 genetically modified plants 
"	2017-04-26 19:29:36	857315745998524420	Aminaazizk				False																			
2504	"The YMCA is a gmo #ohthehuamities @JenningsTracy 
"	2017-04-26 19:29:27	857315708333678593	yaboisgroup	Flower Mound, TX			False																			
2505	"RT @LatifahAB_ #__2 genetically modified plants 
"	2017-04-26 19:29:19	857315674615685123	21_nouri				False																			
2506	"RT @DrThomasPaul There are two classes #TheUnconsciousClass and #TheConsciousClass 
Pick a side #Vaxxed Movie @realDonaldTrump
#Monsan
"	2017-04-26 19:29:19	857315672874917888	PLTC_PastLives	Past Life Therapy Center®	Arizona		False																			
2507	"RT @beachvetlbc The bigger problem is GMO pushers erase inconvenient scientific facts @Moz22 @NathanSwyers @kevinfolta @BillNye 
"	2017-04-26 19:29:18	857315670157139968	Fixer_guy	Oregon, USA 			False																			
2508	"@rayna_stclair @30ASeawitch @lilredhsb2 @adfoozsixx @robles_jdaniel @JulieM_273 @peterdoodes @H_O_G_ 
"	2017-04-26 19:28:57	857315583783837697	deNutrients	USA	Eastern Time (US & Canada)		False	8.57314113823e+17	7.21002648288e+17																	
2509	"RT @biotechaction Worlds first #GMO fish factory could be built in Canada Todays press release #stopGMsalmon #peipoli #cdnpoli  
"	2017-04-26 19:28:35	857315490624143361	AlbertGoldie	Canada	Newfoundland		False																			
2510	"RT @TheGOPJesus Boycott @NestleUSA amp their GMO FrankenFoods
@rosevine3 @VirginiaInCal @WarAgainstWomen @washumom @thepurplegreen @GrainOf
"	2017-04-26 19:27:35	857315238294691840	vikingsarehere	Los Angeles	Pacific Time (US & Canada)		False																			
2511	"@doveypwns @GoonLy_ You talking about gmo 
"	2017-04-26 19:27:16	857315156287770625	AyoEsk		Pacific Time (US & Canada)		False	8.57315012943e+17	32828067.0																	
2512	"@Superfly_Snook The store bought has GMO in it and shit smh
"	2017-04-26 19:27:01	857315095218708481	justmackleen	Boston & Brooklyn ✈ ATL	Quito		False	8.57308845903e+17	247876194.0																	
2513	"RT @atrembath @vpostrel @BloombergView Also @vpostrel suggests that GMOconventionalprocessed food can be just as satisfying as natura
"	2017-04-26 19:26:44	857315024863240192	markcojuangco		Beijing		False																			
2514	"@gmo_garcia7 I NEED AS MANY AS I CAN CAN CATCH 
"	2017-04-26 19:26:07	857314870106222592	evilranii	in Chris's heart ❤	Eastern Time (US & Canada)		False	8.57313216531e+17	1932023605.0																	
2515	"@VP @POTUS @SecretarySonny NO GMOs Monsanto owns you @realDonaldTrump  poisoning USA children shame
"	2017-04-26 19:26:00	857314840980758528	zumaster	Hawaii	Hawaii		False	8.56979163567e+17	8.18910970567e+17																	
2516	"RT @AlafiaGrandma @justicehall69 @LotusOak @nocompulsoryvac Gates wants to lower the population amp make as much money as he can while doing
"	2017-04-26 19:25:44	857314774195073024	guerrillaDaz				False																			
2517	"The truth about genetic roulette  #GMO
"	2017-04-26 19:25:44	857314772345376772	debunkdenialism	Debunking Denialism	London		False																			
2518	"RT @kierobar Unbelievable  

Trump is the Deep State  



#glyphosate #gmo 
"	2017-04-26 19:25:40	857314755270279174	Fixer_guy	Oregon, USA 			False																			
2519	"RT @sandbunnys Chickens are given chemicals or even genetically engineered to affect their growth rates #OpAnimalTesting 
"	2017-04-26 19:25:14	857314647627767811	opanimaltesting	Ile-de-France, France	Pacific Time (US & Canada)		False																			
2520	"New post EFM 2013 LS GMO   
"	2017-04-26 19:24:49	857314541515845632	hezhishang	福建, 中华人民共和国			False																			
2521	"RT @kierobar Unbelievable  

Trump is the Deep State  



#glyphosate #gmo 
"	2017-04-26 19:24:36	857314485639548929	leehunter0796	United States			False																			
2522	"RT @TheGOPJesus Boycott @NestleUSA amp their GMO FrankenFoods
@rosevine3 @VirginiaInCal @WarAgainstWomen @washumom @thepurplegreen @GrainOf
"	2017-04-26 19:24:17	857314408069910529	WarAgainstWomen	Washington State	Pacific Time (US & Canada)		False																			
2523	"The bigger problem is GMO pushers erase inconvenient scientific facts @Moz22 @NathanSwyers @kevinfolta @BillNye 
"	2017-04-26 19:24:03	857314348477186048	beachvetlbc	Long Beach CA	Pacific Time (US & Canada)		False	8.57268597294e+17	43742558.0																	
2524	"@SenStabenow Maybe the Asian Carp can be genetically modified and harvested as a food source s
"	2017-04-26 19:23:45	857314274464718850	dRehfeldt	Where the bugs are	Eastern Time (US & Canada)		False	8.57285321247e+17	76456274.0																	
2525	"Busy making that GMO free money baby 
"	2017-04-26 19:23:39	857314249248567296	courtneyXVX	Columbus, OH	Eastern Time (US & Canada)		False	8.5726196144e+17	711569894.0																	
2526	"I added a video to a @YouTube playlist  RONNIE MCMULLEN TALKS GMOS CHEMTRAILS VACCINES AND MORE  Mad Health
"	2017-04-26 19:23:38	857314244521582592	MadTeaLadies	United States			False																			
2527	"Yer dog is a gmo Stacy shut the fuck up
"	2017-04-26 19:23:18	857314158949396480	Jadeycayx		Central Time (US & Canada)		False																			
2528	"What is GMO and why should you care Take the quiz  @AFoodRevolution #GMO #FoodMatters 
"	2017-04-26 19:22:59	857314079135776768	VeronicaMonet	California, USA	Pacific Time (US & Canada)		False																			
2529	"Spider silk from plants GMO tobacco could provide new generation of tough lightweight clothing 
"	2017-04-26 19:22:35	857313978095210496	RoyTindle	London	London		False																			
2530	"RT @FarmFairyCrafts #Pesticides Killing Bees Study Shows What Everybodys Suspected   #GMO 
"	2017-04-26 19:22:12	857313881634549760	StephBurnsStuff	Runcorn, England	UTC		False																			
2531	"Have you tried Zevia Its a great alternative to mainstream pop  #noartificial #sugarfree #nodyes #nongmo 
"	2017-04-26 19:22:03	857313843327971328	CFSOrganicFood	 5380 Trans Canada Hwy. Duncan			False																			
2532	"RT @Chazmola BREAKING NEWS    Aliens refuse to do cropcircles in GMO fields Its just too risky  they say
"	2017-04-26 19:21:45	857313771571695616	Papa6611	Oregon, USA			False																			
2533	"RT @Chazmola BREAKING NEWS    Aliens refuse to do cropcircles in GMO fields Its just too risky  they say
"	2017-04-26 19:21:31	857313711412756480	Peace_With_Bomb				False																			
2534	"RT @FarmFairyCrafts #Pesticides Killing Bees Study Shows What Everybodys Suspected   #GMO 
"	2017-04-26 19:20:38	857313487684587520	Billy1161	Maryland	Eastern Time (US & Canada)		False																			
2535	"DOUBLE STRENGTH TURMERIC  BLACK PEPPER Capsules 2 Month Supply 1300mg NonGMO Turmeric Curcumin with   
"	2017-04-26 19:20:33	857313469175144448	bestsuppforbody	United States	Pacific Time (US & Canada)		False																			
2536	"RT @DoveCameron where else this boy gonna get a sugar free organicnon gmo lolli 
"	2017-04-26 19:19:50	857313288648044544	Descendants2fan	Salem, NH			False																			
2537	"@evilranii would be the the one to ask me to help her catch bugs after class 
"	2017-04-26 19:19:33	857313216531230720	gmo_garcia7				False		1093529600.0																	
2538	"RT @biotechaction Worlds first #GMO fish factory could be built in Canada Todays press release #stopGMsalmon #peipoli #cdnpoli  
"	2017-04-26 19:19:33	857313216044580864	43a6f0ce5dac4ea	Brisbane	Brisbane		False																			
2539	"RT @CollumDecollate @BibleReloaded I about screamed in joy from the GMO and vaccine episode It made me so happy to watch him tell people
"	2017-04-26 19:19:31	857313209518243840	BibleReloaded	United States			False																			
2540	"RT @DoveCameron where else this boy gonna get a sugar free organicnon gmo lolli 
"	2017-04-26 19:19:22	857313170800750593	babypinkdove	1•22•2016	Eastern Time (US & Canada)		False																			
2541	"Xenon Acquires NextGeneration Epilepsy Drug from 1st Order Pharmaceuticals  Genetic Engineering amp Biotechnology 
"	2017-04-26 19:19:04	857313093268848640	GenericPharmace		Beijing		False																			
2542	"RT @Oxitec For #WorldMalariaDay @FT reports on how Oxitec uses genetic engineering to control mosquitoes 
"	2017-04-26 19:18:48	857313026256646144	biochemistries	London, England			False																			
2543	"RT @Trendplayer007 #China appears to be resisting the planting Genetically Modified Crops on a commercial scale  Well done  
"	2017-04-26 19:18:13	857312880022233089	Cortini	Nairobi, Kenya	Greenland		False																			
2544	"RT @LatifahAB_ #__2 genetically modified plants 
"	2017-04-26 19:17:55	857312805736861696	mriom2001	Saudi arabia			False																			
2545	"RT @GiveawayBandit @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFee
"	2017-04-26 19:17:45	857312761797365760	elenka29	Chicago, IL	Central Time (US & Canada)		False																			
2546	"RT @MoonTurnt2Dust When every drop of water and soil is so contaminated youre forced to eat their GMO shit and take their suspicious vacc
"	2017-04-26 19:17:44	857312758345465856	TheMarkOfBuddha	It cannot be translated	Pacific Time (US & Canada)		False																			
2547	"BREAKING NEWS    Aliens refuse to do cropcircles in GMO fields Its just too risky  they say
"	2017-04-26 19:17:40	857312742641946624	Chazmola	Sheridan. Wyoming	Mountain Time (US & Canada)		False																			
2548	"RT @thefarmbabe Could peanut allergies be a thing of the past due to a new improved genetically engineered peanut 
"	2017-04-26 19:17:38	857312733204795393	DonnaCallParker				False																			
2549	"RT @HeysannaHosanna Serpentine #WEAPONIZEDCongress #Filibuster #BusinessInterruption #consistency #SCOTUS #Concepcion #McCutcheon #delaye
"	2017-04-26 19:17:09	857312611007901702	HeysannaHosanna	PARIAH (USA) PLANET EARTH F-6			False																			
2550	"@BibleReloaded I about screamed in joy from the GMO and vaccine episode It made me so happy to watch him tell people theyre idiots
"	2017-04-26 19:16:32	857312456934404097	CollumDecollate	Saginaw, Michigan	Eastern Time (US & Canada)		False	8.57308292359e+17	811389079.0																	
2551	"Genetically Modified GMO Food Market to reach 130 Million Tons 
"	2017-04-26 19:16:31	857312453818032129	GyanKatta				False																			
2552	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 19:16:28	857312439351857154	itsreallykita	On your Digital Device	Atlantic Time (Canada)		False																			
